customer_key,location_key,product_key,time_key,quantity,subtotal
403,492,10003077,20230416,7,45.36
403,509,10000634,20230630,1,5.68
403,554,10001078,20221011,1,5.34
403,554,10002666,20221011,7,80.78
403,554,10003223,20221011,6,2999.94
403,554,10003673,20221011,6,57.6
403,554,10003718,20221011,1,85.98
403,585,10000913,20240422,4,207.0
403,585,10001657,20240422,7,28.91
403,585,10003511,20240422,4,17.12
403,593,10000905,20231009,6,1979.7
403,593,10001943,20231009,1,124.49
403,593,10002073,20231009,2,8.98
403,593,10003918,20231009,4,363.92
403,605,10001849,20220204,6,35.88
404,12,10000998,20230821,4,68.28
404,12,10003063,20230821,5,1434.25
404,12,10004343,20230821,6,149.94
404,12,10004817,20230821,5,78.65
404,72,10001388,20220725,6,209.94
404,72,10003966,20220725,3,213.54
404,89,10002487,20230415,1,70.98
404,111,10003065,20230418,6,39.84
404,111,10003175,20230418,6,185.88
404,111,10003749,20230418,7,2099.93
404,213,10003809,20220607,6,59.94
404,243,10000208,20220113,5,74.0
404,243,10003378,20220113,5,39.9
404,280,10000637,20221229,2,15.56
404,280,10003066,20221229,1,5.28
404,280,10004143,20221229,1,45.98
404,376,10001703,20220429,2,9.96
404,376,10004236,20220429,7,40.6
404,387,10000695,20240518,7,40.46
404,387,10000925,20240518,1,7.38
404,387,10002616,20240518,7,118.93
404,390,10001451,20241007,1,3.08
404,390,10001570,20241007,5,1029.95
404,390,10002539,20241007,5,154.9
404,390,10002977,20241007,4,134.48
404,390,10003204,20241007,5,16.4
404,465,10003288,20221106,7,986.86
404,542,10000502,20240815,4,91.96
404,542,10001830,20240815,6,875.7
404,542,10002764,20240815,5,249.95
404,560,10000274,20220324,6,1194.0
404,560,10003215,20220324,6,33.48
405,67,10000789,20230710,5,57.75
405,67,10001825,20230710,2,13.36
405,167,10001938,20241026,3,50.97
405,167,10003663,20241026,7,125.93
405,167,10004051,20241026,2,425.2
405,263,10000348,20230328,3,27.18
405,263,10000519,20230328,5,390.75
405,263,10000864,20230328,2,573.7
405,263,10001924,20230328,5,17.75
405,341,10000079,20241121,6,33.48
405,518,10000607,20220521,6,28.92
405,536,10000455,20241224,5,654.9
405,536,10001062,20241224,7,45.36
405,536,10001632,20241224,5,595.0
405,536,10002237,20241224,6,27.3
406,77,10000516,20240220,6,20.16
406,77,10000862,20240220,6,553.38
406,77,10000895,20240220,7,41.93
406,77,10004575,20240220,6,425.88
406,91,10004634,20240621,1,6.48
406,152,10003283,20220919,3,34.65
406,152,10003878,20220919,3,9.24
406,152,10004834,20220919,5,40.2
406,200,10000366,20240624,2,19.86
406,200,10000485,20240624,7,286.93
406,200,10001139,20240624,4,232.4
406,200,10002071,20240624,7,45.36
406,389,10000915,20221209,3,373.47
406,389,10001754,20221209,3,5.67
406,389,10001815,20221209,7,400.61
406,389,10002678,20221209,4,95.96
406,389,10004323,20221209,5,89.95
406,412,10002938,20240610,5,24.55
406,445,10004412,20220817,4,105.52
406,482,10000524,20220627,3,123.96
406,482,10000919,20220627,7,174.93
406,482,10001327,20220627,2,8.26
406,482,10002744,20220627,6,27.24
406,482,10003608,20220627,7,286.86
407,14,10002374,20240727,5,78.35
407,14,10003880,20240727,1,256.98
407,50,10002579,20221120,6,38.88
407,50,10002670,20221120,6,299.94
407,50,10003231,20221120,3,97.44
407,144,10000596,20220523,2,97.16
407,144,10000971,20220523,7,419.86
407,144,10001326,20220523,2,7.62
407,144,10004275,20220523,3,9.84
407,174,10004337,20230815,5,13.1
407,174,10004896,20230815,3,2642.94
407,263,10002166,20230117,1,140.98
407,263,10003398,20230117,2,311.98
407,298,10000143,20241125,1,29.34
407,298,10000643,20241125,2,64.96
407,298,10003310,20241125,3,659.97
407,355,10000067,20241130,5,262.45
407,355,10000579,20241130,6,275.94
407,355,10001401,20241130,6,2515.14
407,355,10004903,20241130,7,102.06
407,380,10000121,20230226,2,19.44
407,380,10001512,20230226,3,86.97
407,380,10001910,20230226,7,1259.93
407,380,10002438,20241110,6,4199.94
407,380,10003265,20230226,1,13.98
407,380,10004433,20241110,4,13.12
407,593,10000935,20220129,1,43.31
407,593,10003933,20220129,2,139.92
408,100,10000373,20240712,7,2813.65
408,100,10004403,20240712,6,5.94
408,105,10002646,20220619,2,39.68
408,105,10002923,20220619,6,43.86
408,105,10003004,20220619,6,2105.94
408,105,10003347,20220619,7,776.93
408,244,10000818,20231111,1,14.8
408,244,10003064,20231111,6,38.88
408,283,10000168,20230515,2,13.96
408,283,10000379,20230515,4,83.08
408,283,10002118,20230515,7,418.46
408,283,10002869,20230515,7,3080.0
408,380,10000712,20221010,4,431.16
408,380,10002178,20221010,2,27.96
408,380,10002225,20221010,2,12.56
408,445,10001700,20220315,1,3.78
408,527,10000583,20220823,2,269.98
408,527,10000665,20220823,7,1546.86
408,527,10002082,20220913,7,91.7
408,527,10003274,20220823,6,37.38
408,527,10004669,20220823,2,16.68
409,111,10000406,20230919,6,91.5
409,111,10001665,20230919,1,60.89
409,111,10002292,20230919,5,504.9
409,111,10004528,20230919,3,522.87
409,130,10000398,20230322,4,483.92
409,130,10000914,20230322,2,28.06
409,130,10001325,20230322,5,262.0
409,130,10002537,20230322,4,163.88
409,130,10004066,20230322,2,101.94
409,208,10003833,20240119,3,13.47
409,208,10004608,20240119,5,15.15
409,245,10001615,20230517,7,517.65
409,245,10003139,20230517,5,42.85
409,245,10003494,20230517,5,23.4
409,245,10003719,20230517,2,161.96
409,245,10003983,20230517,2,33.98
409,301,10000065,20230413,4,243.56
409,301,10001217,20230413,5,279.9
409,301,10001481,20230413,3,13.44
409,301,10002300,20230413,1,71.37
409,301,10003024,20230413,7,46.76
409,334,10001432,20231028,1,27.42
409,334,10001787,20231028,3,484.83
409,334,10002735,20231028,2,345.98
409,334,10004003,20231028,2,7.38
409,345,10001582,20241121,5,704.25
409,369,10000099,20230126,4,11.92
409,369,10003893,20230126,5,15.4
409,369,10004516,20230126,7,299.6
409,374,10001310,20231117,7,12.74
409,374,10001473,20231117,2,30.08
409,374,10001779,20231117,1,22.84
409,374,10003664,20231117,6,100.44
409,397,10000472,20240718,7,279.93
409,397,10001158,20240718,4,43.56
409,397,10001184,20240718,4,37.52
409,400,10001814,20230418,4,421.16
409,400,10004774,20230418,7,81.06
409,406,10000003,20240517,1,348.21
409,406,10000181,20240517,6,87.0
409,406,10001560,20240517,3,146.73
409,461,10000095,20240618,4,85.52
409,461,10000193,20240618,1,15.42
409,461,10004190,20240618,3,286.29
409,486,10003087,20241011,7,1473.85
409,549,10001076,20230227,6,12.06
409,549,10001339,20230227,6,23.34
409,574,10003223,20240627,7,3499.93
409,574,10004691,20240627,2,191.9
409,622,10000354,20230812,1,5.8
409,622,10000720,20230812,7,34.58
409,622,10000966,20230812,1,5.4
409,622,10002665,20230812,6,245.94
409,622,10003792,20230812,4,195.76
409,632,10000128,20220729,2,39.98
409,632,10000887,20220729,4,45.36
410,54,10001953,20230918,2,18.28
410,54,10003422,20230918,4,51.92
410,54,10004233,20230918,1,9.38
410,54,10004731,20230918,3,12.84
410,56,10002052,20230520,6,155.88
410,56,10002305,20230520,2,37.94
410,56,10003277,20230520,1,48.04
410,148,10000264,20220119,3,89.97
410,199,10004050,20231020,1,500.98
410,208,10000454,20220716,4,454.56
410,208,10001628,20220716,4,23.08
410,208,10002718,20220716,3,37.59
410,208,10003361,20220716,2,9.72
410,208,10003384,20220716,1,65.99
410,321,10001186,20220329,5,52.2
410,321,10001299,20220329,7,45.36
410,321,10002133,20220329,7,1707.86
410,321,10002695,20220329,2,119.98
410,321,10003469,20220329,7,248.08
410,327,10002853,20230825,4,25.2
410,331,10002762,20221019,4,319.96
410,359,10001247,20240722,5,298.9
410,359,10002627,20240722,5,32.4
410,359,10002798,20240722,7,87.71
410,359,10004524,20240722,3,35.1
410,395,10002002,20220319,7,159.88
410,395,10004760,20220319,2,12.56
410,399,10003272,20230622,2,7.96
410,411,10001923,20230622,4,599.96
410,414,10002842,20240828,4,319.96
410,414,10003186,20240828,1,4.98
410,466,10001498,20230219,1,114.98
410,466,10001659,20231222,1,3.34
410,466,10003027,20231222,4,59.96
410,466,10003275,20230219,1,120.98
410,480,10002855,20230629,3,38.97
410,560,10001963,20240721,3,1652.94
410,560,10002349,20240721,7,776.86
410,560,10004207,20240721,6,38.88
410,560,10004633,20240721,7,85.47
410,567,10000934,20240313,3,19.62
410,610,10002622,20240215,6,55.62
410,610,10003318,20240215,4,615.96
410,610,10004165,20240215,5,229.95
410,610,10004822,20240215,1,20.28
410,612,10001303,20240623,5,295.0
410,612,10001566,20240623,3,89.97
410,612,10002362,20240623,5,2629.9
410,612,10002887,20240623,6,75.18
411,20,10000569,20230522,1,40.97
411,20,10002784,20230522,2,12.96
411,20,10003765,20230522,5,1310.55
411,20,10003960,20230522,2,309.98
411,20,10004022,20230522,4,8.32
411,82,10002337,20240515,5,51.75
411,98,10002283,20240921,7,833.0
411,98,10004291,20240921,7,118.93
411,257,10001375,20230630,7,1196.86
411,257,10002089,20230630,2,329.98
411,257,10002706,20230630,7,181.93
411,320,10001544,20221122,3,1949.49
411,320,10002511,20221122,6,1019.94
411,320,10003665,20221122,6,38.88
411,320,10004223,20221122,7,664.93
411,320,10004867,20221122,1,499.99
411,344,10002048,20230112,1,449.95
411,344,10003561,20230112,3,21.84
411,344,10003718,20230112,1,85.98
411,344,10003885,20230112,2,12.96
411,394,10002082,20240926,5,65.5
411,394,10002717,20240926,4,243.56
411,394,10004679,20240926,2,834.8
411,442,10000401,20230527,1,95.98
411,442,10002666,20230527,4,46.16
411,442,10004125,20230527,1,9.78
411,442,10004259,20230527,2,299.98
411,442,10004443,20230527,7,345.38
411,453,10001512,20240328,7,202.93
411,453,10001746,20240328,7,104.93
411,453,10002836,20240328,2,261.96
411,453,10004589,20240328,1,155.99
411,453,10004768,20240328,5,13.7
411,466,10001951,20220920,6,59.94
411,466,10002254,20220920,3,20.34
411,588,10000122,20220926,2,571.96
411,588,10001567,20220926,3,46.53
411,588,10002005,20220926,2,23.16
411,588,10002865,20220926,7,958.93
411,613,10004220,20220714,6,1175.94
412,10,10000121,20230622,2,19.44
412,10,10000824,20230622,1,6.68
412,10,10002434,20230622,2,160.96
412,10,10003106,20230622,7,321.86
412,10,10003729,20230622,5,114.2
412,14,10000255,20240511,1,1699.99
412,14,10001795,20240511,2,127.88
412,14,10001955,20240511,2,18.22
412,14,10003001,20240511,2,75.88
412,14,10003663,20240511,4,71.96
412,32,10000475,20230416,5,234.95
412,32,10002299,20230416,7,102.06
412,32,10002624,20230416,1,23.65
412,32,10003353,20230416,3,32.85
412,32,10004155,20230416,3,842.94
412,40,10001802,20240319,2,3.6
412,40,10003048,20240319,6,38.88
412,40,10003511,20240319,3,12.84
412,77,10001989,20230118,1,17.75
412,77,10004269,20230118,4,1312.56
412,77,10004777,20230118,2,27.16
412,157,10000866,20220730,3,15.84
412,157,10000974,20220730,5,131.9
412,157,10004151,20220730,3,11.01
412,197,10000029,20220217,5,258.75
412,202,10002914,20230324,1,79.99
412,509,10001015,20230726,1,6.48
412,509,10001538,20230726,7,15.26
412,509,10001554,20230726,1,50.98
412,509,10002911,20230726,1,22.84
412,509,10004309,20230726,7,45.78
412,618,10000494,20220515,2,5.88
413,34,10001215,20230421,1,182.55
413,34,10001380,20230421,4,11.12
413,34,10002386,20230421,7,356.86
413,34,10002914,20230421,1,79.99
413,34,10004774,20230421,7,81.06
413,48,10000044,20230524,7,160.93
413,48,10000430,20230524,2,6.3
413,48,10001921,20230524,6,59.94
413,48,10002174,20230524,7,36.96
413,48,10004622,20230524,6,419.94
413,68,10001183,20240726,4,903.44
413,68,10002797,20240726,7,699.93
413,80,10000718,20230921,1,6.47
413,80,10002287,20230921,5,114.6
413,139,10000318,20240726,7,139.93
413,139,10000944,20240726,7,811.93
413,139,10003315,20240726,7,23.59
413,145,10003000,20241222,2,19.8
413,213,10000253,20220827,5,21.9
413,213,10001775,20220827,4,279.84
413,213,10003827,20220827,2,480.74
413,213,10004846,20220827,7,43.61
413,254,10001065,20230920,1,371.76
413,254,10004442,20230920,4,58.24
413,270,10000090,20231016,6,38.88
413,270,10001472,20231016,7,2446.15
413,270,10003103,20231016,7,1024.38
413,270,10003730,20231016,4,99.92
413,270,10004678,20231016,6,17.28
413,280,10000017,20241125,1,27.75
413,280,10002382,20241125,6,33.48
413,280,10003535,20241125,5,399.95
413,280,10004071,20241125,4,89.96
413,280,10004728,20241125,6,119.88
413,310,10003778,20240617,1,6.68
413,344,10002296,20240522,2,10.36
413,344,10003668,20240522,4,444.12
413,344,10004783,20240522,4,45.48
413,463,10002987,20220630,1,101.41
413,483,10002110,20240924,7,100.38
413,617,10001579,20220118,6,152.76
413,617,10002173,20220118,1,29.74
413,617,10003506,20220118,2,238.62
413,617,10003870,20220118,7,496.86
413,617,10004945,20220118,3,4.8
413,625,10003272,20220117,4,15.92
413,625,10004531,20220117,3,182.94
413,625,10004847,20220117,1,35.44
414,49,10004131,20241226,4,6.72
414,49,10004150,20241226,3,40.29
414,49,10004395,20241226,1,85.98
414,54,10001275,20220923,6,16.68
414,54,10003563,20220923,1,149.95
414,54,10004746,20220923,6,45.84
414,54,10004872,20220923,4,119.8
414,60,10001392,20220916,1,6.69
414,85,10004412,20221227,6,158.28
414,301,10000279,20230620,3,362.94
414,301,10001511,20230620,2,6.58
414,301,10002640,20230620,2,12.96
414,301,10002945,20230620,7,20.23
414,301,10003116,20230620,1,10.68
414,329,10001994,20230621,7,20.16
414,333,10004342,20221026,2,10.76
414,442,10000260,20241230,3,3.78
414,442,10003243,20241230,6,17.88
414,442,10003314,20241230,7,4381.93
414,442,10003979,20241230,6,383.88
414,443,10000937,20220520,7,29.96
414,443,10001996,20220520,5,152.0
414,443,10002363,20220520,3,212.94
414,535,10000247,20220119,1,3.37
414,535,10001815,20220119,7,400.61
414,535,10002304,20220119,7,146.86
414,535,10002750,20220119,3,8.85
414,535,10003178,20220119,3,839.43
414,547,10002717,20241125,2,121.78
415,26,10000743,20230120,7,63.98
415,26,10000774,20230120,1,58.14
415,26,10002935,20230120,2,7.62
415,26,10003327,20230120,7,363.58
415,26,10003915,20230120,4,83.92
415,32,10000510,20240423,6,1430.4
415,32,10000764,20240423,1,95.99
415,32,10001977,20240423,2,124.46
415,32,10002019,20240423,4,12.6
415,32,10004465,20240423,6,62.58
415,54,10002119,20230816,7,839.93
415,54,10002319,20230816,4,829.92
415,54,10003319,20230816,7,706.23
415,54,10004104,20230816,2,3.52
415,54,10004807,20230816,6,239.88
415,125,10001009,20220429,2,19.3
415,125,10001861,20220429,2,156.3
415,126,10002679,20230920,2,59.98
415,324,10000448,20220216,2,37.98
415,324,10001800,20220216,2,61.96
415,324,10002893,20220216,7,101.36
415,324,10004642,20220216,4,306.88
415,348,10001781,20220823,2,17.9
415,348,10002549,20220823,7,811.93
415,348,10004672,20220823,3,9.24
415,445,10000363,20230421,2,61.96
415,445,10001584,20230421,1,10.52
415,495,10000007,20231126,5,944.95
415,495,10002283,20231126,2,238.0
415,495,10003692,20231126,3,14.52
415,495,10004629,20231126,3,122.94
415,511,10000507,20220827,2,30.28
415,511,10001292,20220827,2,41.54
415,511,10003559,20220827,4,163.96
415,531,10000155,20220819,7,51.17
415,531,10001295,20220819,7,20.23
415,531,10003249,20220819,4,163.96
415,531,10004124,20220819,6,599.94
415,531,10004591,20220819,5,354.9
415,573,10003583,20241024,3,452.94
415,596,10000195,20230330,1,6.69
415,596,10000430,20230330,5,15.75
415,599,10001062,20240516,7,45.36
415,599,10002671,20240516,5,1839.95
415,599,10003617,20240516,2,7.76
415,599,10004115,20240516,1,159.31
415,599,10004275,20240516,3,9.84
416,21,10000102,20220828,1,42.65
416,21,10001679,20220828,3,49.53
416,21,10002057,20220828,1,12.44
416,21,10004087,20220828,1,4.97
416,139,10000290,20240627,4,45.92
416,139,10000542,20240627,4,7.92
416,139,10000930,20240627,6,395.94
416,139,10002868,20240627,5,354.9
416,139,10003386,20240627,4,283.92
416,152,10001042,20220127,3,29.97
416,152,10001463,20220127,7,636.86
416,152,10002747,20220127,2,51.78
416,152,10002833,20220127,5,21.4
416,152,10004000,20220127,2,79.96
416,156,10001685,20220828,1,15.26
416,156,10002043,20220828,1,265.17
416,156,10003303,20220828,4,243.92
416,181,10001442,20220627,7,87.71
416,181,10003711,20220627,6,38.88
416,181,10003981,20220627,7,122.36
416,181,10004916,20220627,6,185.58
416,231,10000489,20220330,6,7625.94
416,231,10001506,20220330,2,20.86
416,231,10002648,20220330,2,14.56
416,231,10004541,20220330,7,47.88
416,334,10000307,20240126,3,334.47
416,334,10001076,20240126,1,2.01
416,334,10001588,20240126,7,216.86
416,334,10004652,20240126,4,19.28
416,337,10002256,20240927,7,66.36
416,337,10003283,20240927,2,23.1
416,337,10003284,20240927,1,1.88
416,367,10000176,20220616,4,13.12
416,367,10001133,20220616,4,319.96
416,367,10003653,20220616,4,403.92
416,367,10004641,20220616,3,11.07
416,388,10000187,20241129,5,59.8
416,388,10000448,20241129,6,113.94
416,388,10000795,20220720,2,9.96
416,388,10000858,20220720,5,32.4
416,388,10001505,20241129,4,244.96
416,388,10002147,20241129,5,39.8
416,388,10004263,20220720,5,27.9
416,388,10004400,20241129,7,1539.93
416,388,10004660,20220720,1,30.44
416,395,10002292,20230523,6,605.88
416,403,10001299,20240927,2,12.96
416,555,10004358,20241226,2,259.98
416,625,10000923,20231126,2,344.98
416,625,10001345,20231126,7,241.78
416,625,10003256,20231126,4,10.64
416,625,10003767,20231126,6,1805.88
417,3,10001256,20220320,2,49.96
417,3,10002202,20220320,5,10.05
417,3,10002849,20220320,2,53.92
417,3,10003826,20220320,5,15.4
417,19,10001430,20230924,2,61.96
417,19,10001533,20230924,4,14.76
417,19,10003566,20230924,5,104.45
417,19,10003601,20230924,1,6.9
417,19,10003844,20230924,7,699.93
417,78,10001662,20240527,7,38.29
417,78,10002125,20240527,6,269.94
417,78,10003149,20240527,6,224.64
417,78,10003328,20240527,5,61.4
417,78,10004100,20240527,5,244.6
417,98,10000800,20230924,1,5.68
417,98,10001524,20230924,4,1839.96
417,98,10001784,20230924,3,23.88
417,169,10000210,20241228,1,440.0
417,169,10000229,20241228,3,322.59
417,169,10002916,20241228,7,573.58
417,169,10004163,20241228,3,137.94
417,169,10004398,20241228,1,100.98
417,204,10000311,20240125,5,9979.95
417,204,10003217,20240125,6,75.84
417,204,10003935,20240125,1,3.15
417,204,10004214,20240125,4,62.92
417,204,10004857,20240125,5,1664.75
417,239,10000013,20220517,5,849.95
417,239,10002243,20220517,3,368.97
417,247,10004345,20231119,1,135.31
417,247,10004363,20231119,3,152.91
417,258,10000049,20220623,6,38.22
417,258,10002709,20220623,3,416.25
417,258,10003399,20220623,4,46.32
417,258,10003656,20220623,1,7.77
417,258,10004789,20220623,3,10.65
417,288,10001461,20220825,2,5.96
417,288,10001495,20220825,3,87.87
417,288,10003292,20220825,5,729.75
417,288,10003794,20220825,4,42.4
417,288,10004482,20220825,4,283.88
417,289,10001495,20231230,6,175.74
417,289,10002716,20231230,2,261.96
417,289,10004399,20231230,7,90.93
417,391,10000476,20240326,3,316.47
417,391,10004150,20240326,1,13.43
417,401,10002818,20240718,2,34.48
417,480,10000228,20240722,3,26.64
417,480,10001909,20240722,3,17.94
417,480,10003330,20240722,6,299.94
417,480,10003682,20240722,5,29.9
417,480,10003703,20240722,4,232.56
417,517,10000604,20240228,3,62.94
417,629,10003154,20230326,6,33.18
417,629,10003401,20230326,7,106.54
418,32,10000425,20220224,7,85.54
418,32,10003190,20220224,1,6.99
418,32,10003420,20220224,5,694.95
418,32,10004604,20220224,4,57.8
418,72,10000234,20220527,3,29.22
418,72,10001976,20220527,3,64.17
418,72,10003520,20220527,5,29.9
418,126,10001495,20230426,4,117.16
418,126,10001643,20230426,4,10.68
418,126,10003889,20230426,3,512.94
418,126,10004876,20230426,5,204.9
418,138,10004312,20230228,4,23.12
418,177,10000900,20220219,5,1029.95
418,177,10001046,20220219,7,45.36
418,177,10001616,20220219,2,110.96
418,177,10004305,20220219,3,60.0
418,177,10004759,20220219,6,22.14
418,254,10002041,20230227,1,304.99
418,254,10002302,20230227,7,2246.86
418,254,10003461,20230227,7,1441.93
418,329,10004043,20220521,3,19.44
418,402,10001931,20240828,2,56.76
418,402,10002767,20240828,4,25.92
418,402,10004135,20240828,5,16.45
418,444,10000285,20241229,7,405.86
418,444,10000651,20241229,2,208.02
418,444,10002782,20241229,7,46.76
418,444,10004699,20241229,3,114.18
418,575,10000975,20240420,6,4199.94
419,23,10004015,20240320,5,524.25
419,23,10004701,20240320,1,5.95
419,81,10000149,20220319,2,253.98
419,81,10003895,20220319,2,271.98
419,84,10000984,20220727,7,435.26
419,84,10001664,20220727,2,79.98
419,84,10003513,20220727,3,692.94
419,84,10004549,20220727,7,15.54
419,84,10004653,20220727,3,104.97
419,93,10000685,20240625,1,80.98
419,93,10003935,20240625,5,15.75
419,156,10000265,20220728,6,10.56
419,156,10001938,20220728,5,84.95
419,156,10004712,20220728,5,29.95
419,156,10004901,20220728,1,3.29
419,196,10000574,20240319,2,16.04
419,206,10002508,20240419,5,15.6
419,320,10004076,20230729,4,91.36
419,325,10001099,20220525,1,40.97
419,325,10003556,20220525,6,899.94
419,340,10000747,20231024,3,8.64
419,340,10002754,20231024,6,25.68
419,353,10001627,20220221,3,828.6
419,353,10004877,20220221,4,363.92
419,482,10001191,20230324,4,13.12
419,482,10002345,20230324,5,36.55
419,550,10000598,20240326,1,101.41
419,550,10002007,20240326,7,1812.65
419,570,10000787,20230126,6,61.38
419,570,10004547,20230126,5,22.05
419,627,10000875,20240825,6,17.28
419,627,10001421,20240825,7,10.36
419,627,10003507,20240825,2,22.96
420,75,10004462,20240721,5,14.4
420,107,10000703,20230330,1,19.98
420,107,10003752,20230330,3,1287.0
420,107,10003930,20230330,3,2690.97
420,131,10003220,20240823,2,97.82
420,131,10004251,20240823,1,6.28
420,231,10000159,20240827,4,22.72
420,231,10001920,20240827,4,91.96
420,231,10003150,20240827,5,16.25
420,231,10004713,20240827,3,32.04
420,231,10004903,20240827,6,87.48
420,270,10002934,20220428,4,11999.96
420,270,10003128,20220428,1,29.99
420,270,10003693,20220428,2,86.82
420,270,10003972,20220428,7,174.93
420,304,10002969,20240828,4,29.24
420,304,10003347,20240828,7,776.93
420,304,10003812,20240828,1,220.98
420,431,10001369,20230524,2,113.92
420,431,10002587,20230524,2,12.96
420,431,10003303,20230524,7,426.86
420,431,10003475,20230524,6,38.88
420,454,10003958,20220127,7,45.36
420,456,10001697,20230429,3,15.84
420,461,10000117,20220221,4,62.72
420,461,10001256,20220221,6,149.88
420,519,10000631,20240228,5,37.95
420,519,10000735,20240228,5,24.9
420,519,10001085,20240228,6,239.94
420,519,10004087,20240228,2,9.94
420,519,10004235,20240228,5,493.95
420,520,10000234,20241129,4,38.96
420,520,10001394,20241129,3,43.44
420,520,10002047,20241129,7,34.86
420,520,10002697,20241129,3,89.97
420,520,10003040,20241129,4,27.8
420,540,10002226,20240321,3,197.97
420,540,10003170,20240321,6,130.68
420,540,10003617,20240321,2,7.76
420,540,10003765,20240321,3,786.33
420,567,10001825,20230128,2,13.36
420,598,10000463,20230523,3,422.55
420,598,10004200,20230523,2,45.44
420,598,10004260,20230523,3,404.97
421,11,10004190,20221230,5,477.15
421,22,10001952,20230725,6,125.88
421,22,10002977,20230725,4,134.48
421,22,10003319,20230725,2,201.78
421,22,10004898,20230725,4,16.52
421,42,10001227,20221121,6,209.7
421,42,10001302,20221121,2,8.56
421,42,10002009,20221121,3,173.94
421,42,10004037,20221121,6,83.64
421,84,10001271,20230924,4,91.68
421,84,10001302,20230924,6,25.68
421,84,10003646,20230924,6,18.48
421,84,10004701,20230924,6,35.7
421,84,10004720,20230924,1,232.58
421,151,10003026,20230527,3,68.97
421,168,10000821,20220429,1,2.61
421,265,10000277,20230822,3,179.85
421,265,10000416,20230822,5,364.95
421,265,10001208,20230822,5,1404.9
421,265,10002806,20230822,4,14.32
421,265,10003229,20230822,1,289.53
421,278,10000362,20231230,6,359.28
421,278,10000888,20231230,5,21.2
421,278,10004258,20231230,6,605.88
421,278,10004338,20231230,6,92.64
421,378,10000088,20230725,6,40.2
421,378,10000895,20230725,4,23.96
421,378,10003838,20230725,6,856.8
421,386,10000837,20240430,1,62.23
421,386,10001125,20240430,4,48.88
421,386,10003044,20240430,1,280.98
421,386,10003720,20240430,1,100.98
421,413,10000054,20241023,7,1441.93
421,413,10001270,20241023,7,69.93
421,413,10001843,20241023,7,426.86
421,413,10002515,20241023,7,159.88
421,413,10004188,20241023,2,201.96
421,426,10001556,20230828,5,754.9
421,426,10002587,20230828,2,12.96
421,426,10003569,20230828,7,860.93
421,426,10004016,20230828,7,36.54
421,482,10000039,20240722,4,403.92
421,482,10002181,20240722,5,324.95
421,482,10002949,20240722,2,21.96
421,482,10003831,20240722,7,15.26
421,520,10000203,20240620,7,461.93
421,520,10003577,20240620,7,139.86
421,520,10004711,20240620,3,2282.94
421,520,10004814,20240620,5,60.45
421,542,10001031,20221123,6,1799.94
421,542,10001801,20221123,2,54.84
421,542,10004321,20221123,5,899.95
421,566,10003254,20220221,5,12.9
421,575,10000142,20241020,5,479.95
421,575,10000274,20241020,7,1393.0
421,575,10002616,20241020,3,50.97
421,575,10004196,20241020,5,400.8
422,8,10003459,20230823,6,119.88
422,8,10004123,20230823,2,11.46
422,8,10004950,20230823,6,234.36
422,47,10000262,20220729,6,143.94
422,47,10002927,20220729,4,1283.92
422,47,10004066,20220729,4,203.88
422,47,10004201,20220729,6,75.18
422,75,10000204,20241025,6,23.88
422,75,10000267,20241025,5,22.05
422,75,10001691,20241025,4,8.64
422,75,10003370,20241025,3,29.34
422,118,10000352,20220823,1,2.78
422,118,10001444,20220823,4,947.88
422,118,10002174,20220823,3,15.84
422,118,10003926,20220823,6,17.34
422,118,10004749,20220823,5,1473.1
422,150,10000838,20230824,3,48.72
422,161,10000590,20240329,7,60.83
422,161,10003072,20240329,1,5.81
422,161,10003342,20240329,1,6.08
422,161,10004267,20240329,7,45.36
422,235,10000170,20240729,3,182.22
422,235,10003807,20240729,1,21.98
422,235,10003928,20240729,2,3.52
422,270,10001744,20220124,2,6.16
422,270,10001780,20220124,3,20.04
422,270,10002100,20220124,6,115.38
422,333,10002998,20230723,5,22.4
422,371,10002772,20231223,2,17.38
422,371,10003512,20231223,5,19.6
422,371,10003520,20231223,1,5.98
422,387,10001500,20231027,6,73.2
422,387,10002613,20231027,6,348.6
422,421,10002822,20220124,1,62.18
422,421,10002919,20220124,1,9.99
422,435,10001138,20220823,6,37.8
422,435,10001218,20220823,6,19.68
422,435,10001269,20220823,5,29.7
422,435,10002213,20220823,6,158.28
422,435,10003273,20220823,7,29.26
422,445,10001593,20230423,6,2525.88
422,445,10002478,20230423,3,302.4
422,446,10002948,20230829,2,39.66
422,446,10003838,20230829,5,714.0
422,446,10004018,20230829,2,12.56
422,531,10003430,20240127,7,102.13
422,531,10003621,20240127,3,5.94
422,531,10004719,20240127,3,17.94
422,535,10000640,20240224,6,412.62
422,535,10001579,20240224,3,76.38
422,535,10001922,20240224,5,24.2
422,612,10001988,20230927,7,1956.36
422,612,10003742,20230927,6,1265.7
423,78,10002151,20241028,3,44.4
423,78,10002425,20241028,4,219.8
423,78,10004236,20241028,4,23.2
423,102,10001216,20230828,1,363.25
423,102,10001291,20230828,7,2036.86
423,102,10002751,20230828,1,9.78
423,102,10004714,20230828,1,159.31
423,106,10000115,20220730,3,787.53
423,106,10001871,20220730,7,388.36
423,106,10001966,20220730,2,455.1
423,106,10003093,20220730,4,21.12
423,106,10004656,20220730,2,20.7
423,194,10000352,20230127,6,16.68
423,194,10000787,20230127,3,30.69
